text,y
와 !! 시댁에서 친정아빠만 빼고 다 모여 살았다니 ㅋㅋ 정말 오마이갓 !! ㅋㅋㅋ보는 내내 완전 시트콤이였어요 다들 성품이 좋으셔서 가능한 일인것 같아요강아지들도 많고 ㅋㅋ시어머님도 언능 쾌차하시길 바랄께요 ㅎ,0
양배추 아닌가,0
딸같은건 오버 아닌가? 어디가 딸같다는 건지..,0
표현의 자유는 존중되어야 하는게 민주주의 기본원칙.,0
저 아버지는 한국에 계속 살았다면 죽지않고 계속 살았을것이고 엄마는 아마 폭력으로 죽었을꺼다...,0
이런 영혼은 하나님 한테 의지하면 정말 퍼펙트 하다. 말씀의 씨 들어가면 정말 감동 될거다.,0
본인 본업에나 충실하지죠 모델 한예슬씨.,0
진짜 천사아닌가... 사람마다 다르지만 부부관계에 있어서 성부분도 엄청 중요한데 그냥 마음하나로..... 요즘 여자들은 좀 배울 필요가 있다고 본다 저런부분이 아닌 전반적인 인성부분에서,0
2020년 상반기 현대차 국내판매단가 3340만원 해외판매단가 1800만원,0
황희를 조사 먼저 합시다 추미애 감싸는 이유가 먼지,0
지우사마 행복하게 잘 사세요.,0
ㅋㅋ또 신고하겟다는 기사올라오겟네 ㅋㅋ법적대응한다고 ㅋㅋ,0
기센여자랑살려면 바보가되야됨,0
미국에서 가정폭력범 사살해 버리다니 존경스럽다 .. 한국이라면 그놈 늙어서 죽을때까지 고통을 받고 살아야 되는데 ..,0
웃기다 ㅋㅋ,0
꽃값이 천? 개 부럽네,0
오늘자 신문에 비슷한 기사가 나오는 걸 보니 같은날 광고하기로 한것 같습니다.,0
아..다야..열받는다..진짜진짜 연기잘하거나 원래성격이거나와..세상얄밉..,0
러시아 중국은 믿지 않는다,0
이분 연기는 악마를보았다에서 보고 좀 실망.,0
세종시는 앞으로 모든 공사는 LH가 하고최고세율을 내는 도시로 만들자세종은 모두 임대 사는 도시로 모범도시가됩시다 혜찬씨 우연히 사놓은 산 옆으로 세종고속도로 지나간다는 말 있던데땅값오르면 바로 초과이익환수 해주세용,0
4.15 부정선거로 당선된 놈들이 어떻게 저렇게 파렴치할 수가 있는가? 부끄러움도 모르나?,0
진심 궁금해서 그러는데 러시아가 만든 백신 맞을수 있는 사람 손들어봐ㅋㅋ,0
그 힘든 시간 팬들 위해서 앞만 보고 달린거 알아! 강다니엘 걱정마 우리 아직 그대로 있어! 무대 얼른 보고 싶으니까 얼른 무대 보여줘 강다니엘답게 멋있게!,0
엄마 인터뷰만 나가고 전 연인 인터뷰는 안나가니까 한쪽으로 쏠리지~전 연인이라도 사귄 기간만큼은 소중했을텐데언론이 맨 날 그렇지뭐 이슈가 되니까 찍는거구,0
기대합니당 몽이 행님,0
이해하고못하고를 떠나서 솔직히 기대보단 노잼임,0
수입차나 국산고급차 살 돈이 없다. 7년된 싼타페 바꾸고 싶은데 5년은 더 타야할듯 ㅠ,0
엘지는 분발좀 해라 최소 국내30. 세계 10 는 찍어야 하는것 아닌가,0
그래도 욕은 하지마라.. 니들 모르게 썩은재료에 위생더러운 음식점이 얼마나많은데.. 차라리 맛없는게 낫지,0
애초에 이런걸 왜보고있는지 이해가 안간다.. 먹방도 마찬가지고.. 다들 한가한가보다,0
이던현아 커플 진심 부럽고 이쁘고 응원해요,0
멋있기만 하구만.이러다 헤어지면 헤어지는거지뭐.연예할때 맘껏 즐기는거 보기 좋은데.내숭보단 훨씬 낫다.화이팅!!,0
진짜 수고는 보건소 직원들과 병원 의사 간호사들이 하는거 아냐? 제들은 숫자 통계. 오라가락 방역지침 말고 뮈 한게 있어?,0
설리 엄마보고 최자엄마인줄 알았다. 어떻게 그리 닮은건지..설리가 너무 불쌍해서 마음이 저리다.설리도 구하라도 엄마의 부재가 얼마나 정신적 공허함을 주는지 느꼈다. 엄마란 정말 중요한 존재구나.,0
어차피 우승후보들은 다음월드컵이면 조별리그 탈락인 징크스 있습 독일도 이 징크스 못 깰듯,0
누군가한마디 나서주길 바랐는데 요즘 분위기가 분위기인지라 어느누구도 함부로 나서지 않는 모습을 보고 평소팬은 아니었지만 기안84도 안타까웠는데 속이 시원하네요! 이렇게 따지면 영화는 안걸리는 영화 어디있겠습니까? 훨씬 자극적이고 선정적인 영화는 작품이라고 보고 왜 이거는 국민청원까지 가야하는건지~ 사실 공감할수없네요 적당히 했으면 좋겠어요,0
난 첨부터 예원 응원했음~ 예원 응원하는 사람들 많으니까 화이팅!! (악플다는애들은 소수고 인생낭비자들이니 신경쓰지마삼),0
신수지 겁나이쁜데 얼굴몸매ㄷㄷ 부럽다,0
믿고보는 남궁민!,0
장미희ㅜ집에서 일하는 아줌마는 원상탸로 돌려놔라 ... 너무 억지다.! 큰딸은 결국 팀장하고 결혼하겠지만 ... 그 찌질이 남자 엄마행동도 너무 오버다.,0
조보아 표정 귀엽기만 하구만 뭘,0
행복하게 사세요...,0
조세호는 승무원도 하고 군대도 가고 바쁘네,0
꿀잼 아이유 연기 꿀잼,0
나도 휴가연장 전화로 했어요~,0
악플 캡쳐 완료,0
나라면 자핑이랑 사귐,0
연예인이 잘벌긴하지 물론 많이 기부할수있을만큼 잘벌지 그렇지만 기부했다는 자체가 의미가있지않나욕들을 정돈 아닌거같은데 훨씬 많이 벌어도 기부 안한 연예인들이더많은데,0
사정이 있겠지.,0
쟤가 인기있었던 이유도 모르겠고 딱히 재주도 없고 재미도 없고 얼굴도 안이쁘고 뭐하나 잘하는거 없던데 저런거 보고있음 시간낭비 아님???저런애들한테 좋아요 눌러준 사람들이 제일 한심하다.,0
현주 힘내라!! 응원한다!!,0
이미지 전환시킬려고 막무가네 기사올리더만 결국 하나 건졌네 ㅊㅋ,0
부동산 주식에 대한 과세 터무니 없다는 호소는 안들리고... 윤미향 조국 추미애 자르라는 호소도 안들리고... 뉴딜펀드로 세금 바닥낼 생각 말라는 호소도 안들리고.... 공공의대로 제2의 조민 만드는거 그만두라는 호소도 안들리고....,0
돈 안내줘도 되니깐 그냥 세금이나 올리지말라고,0
동백꽃이 얼마나 재밌었는지 알겠다,0
여잔데도 잘모르겠다 이게 이렇게까지 할일인지 선택은 본인이하는거고 보기싫음 안보면되지,0
기명이 친화력 개오지네,0
와 진짜 새우까지 넣으면 그냥 식당에서 파는거임 꼭해보세요,0
난그래도 이태임 좋아,0
권력기관들이 온통 공익제보자를 잡으려 혈안이 됐군. 5공화국 시즌 2!,0
본인은 이 상황이 얼마나 힘들까요. 아이들 위해서 돈은 벌어야되고 한국에선 안되겠고 물의를 일으키고 온 자신을 일본에선 어떻게 받아줄까 많이 두려울겁니다. 슈를 좋아하진 않지만 그냥 응원해줍시다.,0
아무리 확실한 증거가 있고 사실로 밝혀지더라도 사적응징은 무법자나 할짓이다,0
여자가 아깝지,0
돈 엄청 벌었죠. 대기업만 다니던 사람임,0
근데 신소율이 뭐하는 사람이죠???,0
근데 가왕급으로 배치될급인가..?,0
버닝썬 성폭행범은 어찌됐나요,0
누가 머라해도 이번코로나 사태는 의료진 말 안듣고 에어컨바람 쉬며 입만 나불거리는것들 이 문제가 더있는것같다 좌파들아 고집부리지말고 직접현장에서 죽을고생하는 의료인들 말들어라 !,0
솔직히 남자들 사이에서 저런거 올리면. 욕하기도 그렇고 좀. 가만있게 될거같다. 로이킴은 위에놈들과 같진 않을거같은데. 슈퍼스타k 우승상금 5억 바로 전액 기부하고 좋은놈 같던데. 봐야알겠지만 참. 억울한 사람들도 여럿 나올듯,0
정준은 너무 짜증남 지맘대로,0
이야 이나라에 아니 이 네이버에 이리도 많은 도덕적으로 완벽한 성인군자들이 존재하다니 참 멋집니다요~~~~,0
대체 누가 인성 문제있고 왜 4번은 개인주의인지... 훈련인데 대체 왜그렇게 인기있는지 궁금해서 오늘 봐본다,0
사진보고 깜놀~! 우리 와이프인줄 알았음,0
진짜 너무 힘들다 진짜 무례한사람이 나보다 더 멘탈도 강하고 말도 쎄게해 난 피해를 받고도 아무 대처도 자기방어도 하지 못하는 내가 너무 화까지 난다,0
올해 헬창들의 최고 운동 동기부여 영상🔥🔥🔥🔥🔥,0
아이언맨 나타샤가죽다니k토르도망가지고아직도여운이 강하게남는다,0
이상화 하지 마라 윤세아나 수임이나 착한척하다가 돌변하는것 보면 무섭지... 의심하면 안돼요 하다가 예서랑 혜나 싸우고 예서 협박 받았다니까 바로 예서 범인이라 생각하던데 ㅉㅉ,0
불편해 보여요....T.T,0
친정오빠도 알콜중독으로 저세상으로갔다 오빠아들인 조카도 뛰아나게 공부를잘해 ㅇ박사과정을 공부중인데 이글을보니 조카생각이 많이나는군요,0
나이가 ? 넘 어려보이셔서...,0
무난하게 보기 좋은 영화입니다.,0
이분참 SNS 심하게 즐기네 나중에 상처받을라,0
이엘리야 매력있음,0
헐...그렇다고 이런 선정적인 기사가...대단하다,0
핀란드는 1985년생인 여자가 총리 한다면서?,0
G80 GV80 결함 유튜브서 검색하면 차고넘침.,0
이건 몇번봐도 재밋음 영화한편본듯 ㅋㅋ,0
이나영 보며 이쁘다..이쁘다..역시이쁘다..어쩜 저리 하나도 안변하고 아이낳고두 이쁠까...감탄만하느랴 무슨내용인지 눈에안들어옴 ㅜ 내일부터 다시집중해야겠어요ㅋ근데 스카이캐슬은 오늘 초집중ㅠ 미첬음 ㅜㅜ,0
주사 같이 맞아주는 거 보고 더 반했자녀...❤️ 아니 황민현 당신 대체 언제까지 다정해질 예정이야 !!,0
강원래 한동안 엄청 까였었는데 이제는 좋아해주는가보네?,0
하나경 뭔가 억울해 보이긴하더라,0
윤진이 배우 김예원(써니에서 반대 패거리 리더)하고 많이 닮았네,0
어렵지만 액션이 좋아서 볼만했습니다 150분인데 루즈함이 느껴질틈이없었어요,0
먼 매력에 끌렸는지 .. 그리 잘생긴 얼굴도 아닌데 하라가 넘 아까운디 ..,0
이거 보러옴 진짜 개잘생겼다,0
쌍방 잘한거 하나도 없다,0
원작하고 나이가 안맞아서 그렇지 차승원 김사랑이 했으면 딱이었을것같다,0
쯔양이랑 인성 비교된다.. 관두고 진짜 미안해야 할 인간들은 뻔뻔하게 감성팔이하고 안 관두지.. 뭐 어디 유튜브만 그렇겠냐만은,0
아니 말투가 거슬림 느낌살아있네 이런거 듣기 싫어..,0
유건선배 응원합니다-!!멋지고 착한 자랑스런 배우 유건-!!!!,0
카리스마는 진짜 세계탑인듯,0
고인은 조용히 보내주자,0
어딜봐서 임현주가 여우? 좋아하는 남자 앞에서 표현도 못하나.,0
결혼 가즈아~~~ 겉껍데기(외모+돈)을 좋아하는 사람들이 많은 이 세상에 마음이나 성격을 보고 사람을 선택할 줄 아는 눈을 가진 세아씨가 멋지고 부럽네요.,0
분명히 진짜 재밌게 봤는데 제대로 한번 더 보고싶다,0
아니 김도균도 장미한테 계속 여지줬고 오영주도 이규빈한테 여지줬는데 왜들 현우랑 현주한테만 뭐라하는지ㅋㅋㅋ,0
음주운전..하아 진짜.. 사형제도 부활시키자 제발..,0
사랑과 전쟁이 현실로...,0
이 부부가 너네한테 죄 졌니? 이휘재만큼 너네가 오랜기간 동일하게 일 할 수 있는지 묻고싶다.. 본인이 일 해한 돈으로 사는데 왜 그렇게들 꼬여있냐..연예인이라 돈 많이 벌어서? 욕하는 너넨 연예인 할만큼 노력도 못해,0
짜고연출하는 상황극...,0
이순재님 배우자입장에서 많이 불쾌하시었을듯제3자가 봐도 불쾌한것이...,0
무슨소리야 절므니 차가 얼메 조은데,0
이민기 연기보믄 서현진 돋보이지 로코퀸은 좀...,0
2009년 였나 군화 닦을때 일 이병은 바닥에서 군화 떨어지면 안되었는데 지금 생각해도 어이없는 규칙,0
게스트별로여도 차태현땜에 볼듯,0
이성경님 캐스팅은 좀 아쉽습니다,0
꿀잼 ㅠㅠ,0
말씀 너무 잘하시네요~~ 멋지십니다 짝짝,0
이래서 이재명이 되면 안된다는거다.,0
편하게 보시면 될걸 아나운서처럼 또박또박 말을 완벽하게 해야되나 완벽한 사람만을 원하니 문제다,0
솔직히 기안84 정말 싫어한다. 하지만 이번 논란에는 반대한다. 1을 표현했는데 2라고 하면서 욕하면....이미 기안84는 수정하고 사과한거 아닌가?? 그렇게 할거면 영화에서 노출신 나오거나 술집 아가씨 나오면 똑같이 국민청원 해라. 외국영화 드라마에도 똑같이 해봐,0
송지효도 어울리는데 홍진영은 넘사벽이지 워낙 잘 어울려서 ㅋㅋ,0
여주가있는이유는 마지막은 여자랑되겧ㄴ게원칙인데 ....제발 작가님 제발 ^^ 둘이그냥 다시만나게해줘요제발 ^^,0
최근에 본 영상중에 제일 유익한거 같아요. 제목은 머리가 좋은 아이로 키우는 방법 이지만 사실 사랑 관심 경험의 기회 좋은 모델링과 같은 아이의 need를 충족해 주어 행복한 아이로 자라면 자동적으로 여러방면에서 '머리좋은' 아이로 자라 자신감 넘치는 한 인격체로서 살아갈 수 있도록 제일 좋은 발판을 줄 수 있다는 메세지 인거 같아요.,0
애를 자꾸 낳으라구 하지 말구 있는 애들이나 주켜 줘야 할꺼 아나야.. 언제까지 술 마시면 안일하게 처리할껀데,0
배가 아니라 사과를 썼다고 해도 소송할 근거가 되나. 사과에 특허냈냐 ㅋㅋ,0
내가 아는 딩크분들 40대부터는 아이를 부러운 모냥이다아이가 있으면 더 화목한 가정이된다,0
완전 기대되네요 ㅋㅋㅋ 스캐 나온거랑 어떻게 다를지 궁금ㅋㅋ,0
차예련의 명품사랑ㅎㅎ.. 저번달에 백화점에서 명품 쓸어가드만,0
성형에 대한 내용이현실감있게와닿았다.,0
김숙씨 힘냅시다 유일하게 데뷔때 부터 좋아했던 개그우먼인데 ㅠㅠ삼가 고인의 명복을 빕니다,0
재밌긴한데 기억에 남을 영화는 아닌듯,0
함소원 예쁘다. 두분이 점점 닮아가시네요.,0
이감독은 어떻게 이런 생각들을 하는거지....,0
완벽한타인의 준모부부가생각나네.전국민에게폰이공개된듯한 느낌?,0
잘생겼는데 얼굴 아깝다,0
정말 민주당 답이 없는 애들만 모여있구나,0
형 이때로 돌아가...아이돌 같에,0
파크랜드 광고찍냐 정장오지네,0
연기의신 나문희선생님 압승,0
국주씨 활동 많이 안하시는듯 활동 많이 해주세요 이뻐요 화이팅,0
신선해서 좋았음~!!!,0
온유리가 부사장 딸 아니고 내연녀인데 그게 들통나서 딸이라고 한게 맞아요.????,0
도끼가 얼핏 비호감(?) 스러운 언행을 했을지 몰라도 실상 보자면 쇼미도 심사위원에서 도끼 더콰이엇 빠진 이후로 질이 급락;;했고.... 힙합계에서 이정도로 신사적으로 깔끔하게 음악 한 사람도 별로 없어요,0
